Unnamed: 0,RN (alteragao),Unnamed: 2,Unnamed: 3,e,o,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,PROCEDIMENTO,VIGENCIA,Unnamed: 4,Unnamed: 5,AMB,HCO,T,o],| o,oo,0,VIGENCIA (alteragao),=,I,Unnamed: 10,PROCEDIMENTO (alteragao),Unnamed: 1,==,=.1,PROCEDIMENT!,RN VIGENCIA (alteragao),(alteragao),AMB HCO,] o =,[,],RN (alteragao) i,o.1,AMB o,e o,PAC,T.1,HCO 0,i,3,RN (alteragao) 0,AMB e,CAPITULO,S,N,LN3NIG300d,(oeesaye) NY,VIONIOIA,anv,OH,|,m |,OH o,vd
,,,,,,,REABILITACAO,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,REEDUCAGAO E/OU REABILITAGAO NOS PROCESSOS INFLAMATORIOS PELVICOS,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,ACTINOTERAPIA,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,79.0,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,APLICAGCAO DE CARIOSTATICO (COM DIRETRIZ DE UTILIZACAO),,,,oD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,APLICAGAO DE HIPOSSENSIBILIZANTE,,HCO,HSO,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,80.0,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,APLICAGAO DE SELANTE (COM DIRETRIZ DE UTILIZAGAO),,,,oD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,APLICACAO TOPICA DE FLUOR,,,,oD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,APLICAGAO TOPICA DE VERNIZ FLUORETADO,,,,oD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,BETATERAPIA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,CARDIOVERSAO QUIMICA DE ARRITMIA PAROXISTA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,CATETERISMO VESICAL,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,CERUMEN - REMOGAO,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,CRIOTERAPIA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,CURATIVOS EM GERAL COM OU SEM ANESTESIA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,DILATAGAO URETRAL,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,DESSENSIBILIZACAO DENTARIA,,,,oD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,24,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,ESTIMULACAO ELETRICA TRANSCUTANEA (COM DIRETRIZ DE UTILIZAGAO),,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,FOTOTERAPIA COM UVA (PUVA) PARA TRATAMENTO DE PSORIASE OU VITILIGO,,,,AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,INSTILAGAO VESICAL OU URETRAL,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,LESOES MUSCULO TENDINOSAS - TRATAMENTO INCRUENTO,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PLANEJAMENTO TECNICO DA IMUNOTERAPIA ALERGENO INESPECIFICA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PLANEJAMENTO TECNICO DA IMUNOTERAPIA ALERGENO-ESPECIFICA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PRIAPISMO - TRATAMENTO NAO CIRURGICO,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PULSOTERAPIA,,,HSO,AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PAC 58,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,OXIGENOTERAPIA HIPERBARICA (COM DIRETRIZ DE UTILIZAGAO),,,HSO,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,96,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,REDUGAO DE LUXACAO DA ATM (COM DIRETRIZ DE UTILIZAGAO),,,HSO,oD AMB,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TERAPEUTICA,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,REMINERALIZACAO DENTARIA,,,,oD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,SESSAO DE ACUPUNTURA,,,,,,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,571/2023,,,,,TERAPEUTICA,,,,TERAPIA AVANCADA PARA O TRATAMENTO DA ATROFIA MUSCULAR ESPINHAL (COM DIRETRIZ DE UTILIZACAOQ),10/02/2023,HSO,,,HCO,,| — ©,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,581/2023 599/2024,,,,,TERAPEUTICA,,,,TERAPIA PARA DOENGA DE FABRY CLASSICA (COM DIRETRIZ DE UTILIZAGAO),12/07/2023 05/03/2024,HSO,,,HCO,,— =,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,538/2022,,,,,TERAPEUTICA,,,,TERAPIA COM ALFACERLIPONASE PARA LIPOFUSCINOSE CEROIDE NEURONAL TIPO 2 (CLN2) (COM DIRETRIZ DE UTILIZAGAO),22/10/2022,HSO,,,HCO,,| —,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,"TERAPIA IMUNOBIOLOGICA ENDOVENOSA, INTRAMUSCULAR OU SUBCUTANEA (COM DIRETRIZ DE UTILIZACAO)",,HSO,,,HCO,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,465/2021 624/2024,,,,,TERAPEUTICA,,,,TERAPIA IMUNOPROFILATICA PARA O VIRUS SINCICIAL RESPIRATORIO (VSR) (COM DIRETRIZ DE UTILIZAGAO),01/04/2021 03/02/2025,HSO,,,HCO,,| - =,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,TERAPIA INALATORIA (NEBULIZAGAO),,HSO,,,HCO,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,592/2023,,,,,TERAPEUTICA,,,,TERAPIA INTRAVENOSA COM ACIDO ZOLEDRONICO (COM DIRETRIZ DE UTILIZAGAO),18/12/2023,HSO,,,HCO,,| 163,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,546/2022,,,,,TERAPEUTICA,,,,TERAPIA MEDICAMENTOSA INJ ETAVEL AMBULATORIAL (COM DIRETRIZ DE UTILIZAGAO),03/10/2022,HSO,,,HCO,,| — o,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,TERAPIA ONCOLOGICA - PLANEJ AMENTO,,HSO,,,HCO,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,TERAPIA ONCOLOGICA COM APLICAGAO DE MEDICAMENTOS POR VIA INTRACAVITARIA OU INTRATECAL,,HSO,,,HCO,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,TERAPIA ONCOLOGICA COM APLICACAO INTRA-ARTERIAL OU INTRAVENOSA DE MEDICAMENTOS,,HSO,,,HCO,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,TERAPIA ONCOLOGICA MEDICAMENTOSA PEROPERATORIA,,HSO,,,HCO,,,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TERAPEUTICA,,,,TERAPIA POR PRESSAO NEGATIVA (COM DIRETRIZ DE UTILIZACAO),,HSO,,,HCO,,148,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PROCEDIMENTOS,,,,APENDICE PRE-AURICULAR - RESSECAO,,HSO,,,HCO,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,538/2022,,,,,PROCEDIMENTOS,,,,APLICAGAO DE CONTRACEPTIVO HORMONAL INJ ETAVEL (COM DIRETRIZ DE UTILIZAGAO),22/10/2022,,,,,,— = |,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,619/2024,,,,,PROCEDIMENTOS,,,,IMPLANTE SUBDERMICO HORMONAL PARA CONTRACEPCAO (COM DIRETRIZ DE UTILIZAGAO),02/01/2025,,,,,,| — ],PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,PROCEDIMENTOS CLINICOS AMBULATORIAIS E HOSPITALARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PROCEDIMENTOS,,,,AUTONOMIZAGAO DE RETALHO,,HSO,,,HCO,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PROCEDIMENTOS,,,,BIOPSIA DE FACE,,HSO,,,HCO,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"SUPERFICIAIS, TECIDO CELULAR SUBCUTANEO, LINFONODO SUPERFICIAL,",,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,PERFURANTE - DESBASTAMENTO,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,SEQUELAS DE ALOPECIA TRAUMATICA COM MICROENXERTOS PILOSOS,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"POR EXERESE DE TUMORES OU SEQUELAS DE TRAUMATISMOS COM O RETALHOS CUTANEOS, MUSCULARES E/OU MIOCUTANEOS",,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,LIQUIDO) DE NEOPLASIAS CUTANEAS,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,ANESTESIA,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,ELETROCOAGULAGCAO E/OU DERMOABRASAO DE LESOES DE PELE E MUCOSAS,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,DIRETRIZ DE UTILIZACAO),,18.0,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,FERIMENTOS INFECTADOS E MORDIDAS DE ANIMAIS,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,MUCOSA E/OU COMPOSTO,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,DE PELE,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,CIRURGICO,,,PROCEDIMENTOS,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,DESCOMPRESSIVA,,,PROCEDIMENTOS,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXERESE DE HIGROMA CiSTICO,,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXERESE DE LESAO COM AUTO-ENXERTIA,,,,AMB,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXERESE DE LESAO DE PELE E MUCOSAS,,,,AMB,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXERESE DE TUMOR DE PARTES MOLES,,,,AMB,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXERESE DE UNHA,,,,AMB,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXERESE E SUTURA DE LESOES COM OU SEM ROTAGAO DE RETALHOS,,,,AMB,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,EXPANSAO TISSULAR,,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXCISAO E RETALHOS CUTANEOS",,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXERESE E EMPREGO DE RETALHOS CUTANEOS OU MUSCULARES CRUZADOS",,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXERESE E RETALHOS CUTANEOS",,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXERESE E ROTACAO DE RETALHO FASCIOCUTANEO OU AXIAL",,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,"EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXERESE E ROTACAO DE RETALHOS MIOCUTANEOS",,,,,HCO HSO,,,,,,,PROCEDIMENTOS,"PELE E TECIDO CELULAR SUBCUTANEO, MUCOSAS E ANEXOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
